artist,track,track_id,danceability,energy,key,loudness,tempo,popularity
Kamelot,Overture (Intro),1vmryviGl0TPHEHDBYeFiS,0.338,0.503,4.0,-15.131,77.941,7
Kamelot,The Great Divide,7I2DgYz7wKfX1Vyn1UhqXY,0.382,0.913,0.0,-5.061,158.018,9
Kamelot,Eventide,31lFH2QUJiUg9ozkJpmWMa,0.371,0.946,5.0,-6.043,163.923,8
Kamelot,One More Flag in the Ground,3a9hE9MKm3QqwCRLZXvQuK,0.445,0.959,1.0,-5.877,108.977,7
Kamelot,Opus Of The Night (Ghost Requiem),5wOvcQQPeoLaYEWeDCzpNK,0.391,0.95,0.0,-6.254,160.004,7
Kamelot,Midsummer's Eve,5vI5ThRHWfivDrWWmrEcFm,0.301,0.449,3.0,-10.501,138.435,6
Kamelot,Bloodmoon,5DkJKXlJQ2tkWyO9J9S3fr,0.482,0.953,5.0,-5.888,109.994,6
Kamelot,NightSky,7gsqhbbJMdRkd415rff6ks,0.513,0.949,1.0,-6.532,128.015,6
Kamelot,The Looking Glass,7IS54VRdfwlh99y1axKxnw,0.47,0.953,5.0,-6.244,127.052,6
Kamelot,New Babylon,1MpaEhIxd3zygwaNOohgAS,0.451,0.93,7.0,-5.238,102.018,6
Kamelot,Willow,5OnhtJU4bh68TaF2m10j5I,0.27,0.418,1.0,-9.911,110.021,5
Kamelot,My Pantheon (Forevermore),0Z1xgbf2b6FZDA1jaRkNzH,0.472,0.935,1.0,-6.406,99.974,5
Kamelot,Ephemera (Outro),72SOGx1xawwOIUMK4YgXOe,0.285,0.316,5.0,-15.168,113.36,4
Kamelot,Call Of The Void,46s5z6hT72VnaOYFqDZxgB,0.392,0.956,5.0,-5.002,170.045,6
Kamelot,Overture (Intro),4T90B8q9DGHKUvillUb935,0.326,0.493,4.0,-15.435,77.988,29
Kamelot,The Great Divide,1T1VV50B7EhJiLBaElszYI,0.376,0.906,0.0,-5.347,158.081,33
Kamelot,Eventide,0edie3hFUBhKXcpERqOAST,0.366,0.945,5.0,-6.403,163.928,33
Kamelot,One More Flag In The Ground,7Jf24wNwrY2PxFaMj1LoiM,0.447,0.953,1.0,-6.168,109.015,32
Kamelot,Opus Of The Night (Ghost Requiem),6Fst2RgHVCudcEMUqrsZJf,0.398,0.943,0.0,-6.542,159.988,32
Kamelot,Midsummer's Eve,1GzrDF3nQPrYIIpo9fxK5S,0.271,0.44,3.0,-10.816,141.584,32
Kamelot,Bloodmoon,4tf47DL9E8z5PXpveDrsl7,0.478,0.947,5.0,-6.183,109.982,30
Kamelot,NightSky,6uYKT7lLpgcZNJLsUOhFdB,0.514,0.953,1.0,-6.836,128.021,29
Kamelot,The Looking Glass,6SzSZNyU9Sfzyr6oII1YYz,0.47,0.954,8.0,-6.547,127.044,29
Kamelot,New Babylon,243LrrOoAVY39XiFVybpqb,0.448,0.928,4.0,-5.544,102.023,31
Kamelot,Willow,6ZtCh1HC94VznwPPh88Y6c,0.449,0.407,1.0,-10.226,110.049,27
Kamelot,My Pantheon (Forevermore),630KUEkQM1DelHgY0tr86J,0.471,0.925,1.0,-6.744,99.971,28
Kamelot,Ephemera (Outro),2PTfqBwLA8TmyIuPFqBP8R,0.37,0.33,5.0,-15.623,113.825,25
Kamelot,Overture - Intro,3lAWZt5zth1Z77cwmNv6Oo,0.325,0.485,4.0,-15.82,77.957,44
Kamelot,The Great Divide,4uO22RIoqVHJ4xQANRomvn,0.378,0.897,0.0,-5.841,158.091,49
Kamelot,Eventide,1jjB6ah2maphJiKiREsiLa,0.374,0.939,5.0,-6.858,163.963,47
Kamelot,One More Flag in the Ground,4Kv5bR2OJQX4R2jtLXdt5f,0.44,0.948,1.0,-6.669,108.995,47
Kamelot,Opus of the Night (Ghost Requiem) (feat. Tina Guo),08yNiukGEc21at2TakEvQT,0.397,0.938,0.0,-7.024,159.982,47
Kamelot,Midsummer's Eve (feat. Tina Guo),6NYVHxzpSsvq4vy3EweKrD,0.264,0.423,3.0,-11.291,138.408,46
Kamelot,Bloodmoon,2FwXj1DaqAN5HTja1WEYkr,0.483,0.943,5.0,-6.678,109.976,46
Kamelot,NightSky,6hQ1t6rVlXzNYpGqmeaDnK,0.513,0.944,1.0,-7.317,128.04,45
Kamelot,The Looking Glass,1ffClBsgyS4GsWOicdOSGM,0.468,0.95,5.0,-7.041,127.055,45
Kamelot,New Babylon (feat. Melissa Bonny),7rw1VokqkO5wgQHgV5lK0V,0.451,0.92,4.0,-6.009,102.014,45
Kamelot,Willow,0Y3JU2NmksU7dd9iWxQFHd,0.454,0.402,1.0,-10.676,110.2,43
Kamelot,My Pantheon (Forevermore),42hsM8WRNcCt46r1OKKmQY,0.47,0.916,1.0,-7.232,99.945,43
Kamelot,Ephemera - Outro,3ZK3LHD0x7GgvRiOhpUaLK,0.298,0.31,5.0,-16.097,113.668,40
Kamelot,トランセンデンス,5NTRBvxVFJ3ZZFiKTrmDG9,0.298,0.714,6.0,-10.806,80.008,1
Kamelot,ファントム・ディヴァイン(シャドウ・エンパイア),0x2Ezgwp5Tuu88qwS8qJ7R,0.303,0.946,6.0,-5.11,173.003,2
Kamelot,ルール・ザ・ワールド,1LsvYRgJHA9OV4pxVRGxWg,0.421,0.904,0.0,-5.635,124.926,2
Kamelot,インソムニア,4jt5bnVt9SVq3y4vmbcsiu,0.422,0.92,5.0,-5.218,133.904,2
Kamelot,ザ・グレイト・パンデモニアム,2WgkYOfw8vvHFCmrztmOTf,0.348,0.935,0.0,-5.799,123.692,1
Kamelot,ホウェン・ザ・ライツ・アー・ダウン,6uyMYG0fSlTNavpbeZronm,0.307,0.952,2.0,-5.384,169.955,1
Kamelot,マイ・コンフェッション,22iw2WqVNtGF8ya5OWC668,0.226,0.823,0.0,-7.206,149.362,1
Kamelot,ヴェール・オブ・エリシュオン,54wwoLJQOioQBf7TkrXA4z,0.315,0.94,7.0,-5.612,165.729,1
Kamelot,アンダー・グレイ・スカイズ,0pbtz7gPEL7KzsIhsDSVs9,0.426,0.501,0.0,-7.794,96.039,0
Kamelot,レイヴンライト,0cE266O3sUpOXd7Xgk8pPj,0.417,0.938,6.0,-5.25,125.005,0
Kamelot,エンド・オブ・イノセンス,7DlEGhRpwzdrEQFLEf1gPx,0.227,0.926,1.0,-5.859,195.051,0
Kamelot,マーチ・オブ・メフィスト,0nhKkkeZ4EoeZNFSowJ24x,0.415,0.86,2.0,-6.473,99.956,0
Kamelot,アムニージアック,0LY7RNwX8u1dgJbOtg5yjU,0.365,0.941,10.0,-5.108,79.971,0
Kamelot,メイナス・デイ,0zEtnWlI9qewaENgzzRFwO,0.262,0.262,2.0,-21.126,116.3,0
Kamelot,サクリモニー(エンジェル・オブ・アフターライフ),3Ys93p5Mm8jAmYOgaA4J21,0.399,0.917,7.0,-5.255,82.978,2
Kamelot,ドラム・アンド・キーボード・ソロ,1vjHDfEzev5nEzYgjzi5rg,0.387,0.874,8.0,-8.927,128.558,0
Kamelot,ヒアズ・トゥ・ザ・フォール,6UB379jIDDPur5MEpK4LiA,0.223,0.372,5.0,-13.315,146.38,0
Kamelot,フォーエヴァー,79SUq5hvGZE3q3nPrlF5GN,0.326,0.74,2.0,-6.734,81.477,1
Kamelot,バーン・トゥ・エンブレイス,73DH52eoIOMebOqjQzXapF,0.324,0.864,7.0,-7.575,91.994,0
Kamelot,ライアー・ライアー(ウェイストランド・マナキー),74DJ3RbwDg7e1TvXkrsllT,0.34,0.911,1.0,-5.057,84.981,1
Kamelot,ミニストリアム(シャドウ・キー),1u5FAL3vfqVThOLGqtrOuZ,0.103,0.699,11.0,-9.993,69.989,0
Kamelot,Transcendence (Intro) - Live,1p5MbygjKmWvupcMJvFXOi,0.263,0.652,6.0,-12.166,79.912,8
Kamelot,Phantom Divine (Shadow Empire) - Live,6bX25Na0wQ5ngykupjmYTX,0.3,0.921,6.0,-6.426,173.044,11
Kamelot,Rule The World - Live,3DLg9sdFPCdLF4LaNkE3fZ,0.414,0.868,0.0,-6.992,124.931,9
Kamelot,Insomnia - Live,0R0vI4nMtfNLhW8LY0QLlo,0.417,0.887,5.0,-6.556,133.934,8
Kamelot,The Great Pandemonium - Live,0LBzqymnOhRpC30jZKkWhe,0.426,0.918,0.0,-7.165,123.757,8
Kamelot,When The Lights Are Down - Live,4dzwkEFRXEAib94tABJgCZ,0.317,0.939,6.0,-6.735,169.743,8
Kamelot,My Confession - Live,6dvrv2LsgrsfRcX8ffiEHg,0.212,0.78,0.0,-8.515,68.061,7
Kamelot,Veil Of Elysium - Live,1VuO8bAjS3tWS6TTNpT65K,0.307,0.922,7.0,-6.972,165.879,8
Kamelot,Under Grey Skies - Live,2ObijPRwJPG9mtmkULLCsb,0.419,0.472,0.0,-9.165,95.919,11
Kamelot,Ravenlight - Live,7hE3omFrLCID927Ju1q4iY,0.415,0.93,6.0,-6.585,124.949,6
Kamelot,End Of Innocence - Live,6HB3zWLmzqQvJIVyvlFiyA,0.189,0.912,1.0,-7.198,195.022,7
Kamelot,March Of Mephisto - Live,2kqAdBEMsfJxHCaOHps2eF,0.405,0.814,2.0,-7.813,99.998,7
Kamelot,Amnesiac - Live,4Zug15VdQVmDlvPQiiawl4,0.379,0.92,1.0,-6.42,79.985,6
Kamelot,Manus Dei - Live,31kEycSVU6eN3FSmmiBzdV,0.252,0.151,2.0,-21.536,126.42,5
Kamelot,Sacrimony (Angel Of Afterlife) - Live,3m8hfCjL2Ji24l82X2IByV,0.395,0.904,1.0,-6.631,82.926,12
Kamelot,Drum And Keys Solo - Live,1A5qbKtk4UzneDP9UVGLxp,0.382,0.844,8.0,-10.231,133.32,5
Kamelot,Here's to the Fall - Live,60xL1gGatURXi5JdcVQ36m,0.216,0.333,10.0,-14.759,147.967,5
Kamelot,Forever - Live,4bj0ZVovFknuiVvyGxisn4,0.306,0.699,7.0,-8.067,81.603,6
Kamelot,Burns To Embrace - Live,5v8j5Pj3NWDtcy6PiIP93V,0.354,0.835,7.0,-8.935,91.972,5
Kamelot,Liar Liar (Wasteland Monarchy) - Live,1qicTC2CZi2H1uOHsr1xR3,0.186,0.882,5.0,-6.42,170.027,7
Kamelot,Ministrium (Shadow Key) - Live,7GVQHBX0DsDAGvAx4QSCcm,0.182,0.653,3.0,-11.311,140.066,4
Kamelot,Transcendence (Intro) - Live from the 013,5ERj84fVCyuAllCqcgAjWo,0.263,0.652,6.0,-12.166,79.912,21
Kamelot,Phantom Divine (Shadow Empire) - Live from the 013,3is5hW7UM1m4BsjMJVBex4,0.3,0.921,6.0,-6.426,173.044,27
Kamelot,Rule the World - Live from the 013,3cQB26xEJdhfyRbYURQlEd,0.414,0.868,0.0,-6.992,124.931,23
Kamelot,Insomnia - Live from the 013,4flDaG4R7wfbIsTqI7sM0z,0.417,0.887,5.0,-6.556,133.934,22
Kamelot,The Great Pandemonium - Live from the 013,59WC173cqWYxCdsFHaipSA,0.426,0.918,0.0,-7.165,123.757,21
Kamelot,When the Lights Are Down - Live from the 013,2GvSlqjkoQcFFtwbuCroLJ,0.317,0.939,6.0,-6.735,169.743,22
Kamelot,My Confession - Live from the 013,5VePrpzcbUcJEPK1GxvOaU,0.212,0.78,0.0,-8.515,68.061,21
Kamelot,Veil of Elysium - Live from the 013,330fdEA7AsOhlArENHUQAd,0.307,0.922,7.0,-6.972,165.879,21
Kamelot,Under Grey Skies - Live from the 013,5qD7hfJZtQZHdaiKqb4Khs,0.419,0.472,0.0,-9.165,95.919,24
Kamelot,Ravenlight - Live from the 013,6HIBnWIr0gM6MWqcnrpnxu,0.415,0.93,6.0,-6.585,124.949,19
Kamelot,End of Innocence - Live from the 013,55mz7PGsSh42Fg4aOHyI2q,0.189,0.912,1.0,-7.198,195.022,19
Kamelot,March of Mephisto - Live from the 013,0rOPc6RFzYG9zSmKQdMH4w,0.405,0.814,2.0,-7.813,99.998,22
Kamelot,Amnesiac - Live from the 013,61AC6FHI0pifOmVbn6is8m,0.379,0.92,1.0,-6.42,79.985,18
Kamelot,Manus Dei - Live from the 013,4coXYSDAaTPwgc9t1C5fAw,0.252,0.151,2.0,-21.536,126.42,17
Kamelot,Sacrimony (angel of Afterlife) - Live from the 013,6yHHRjY7yUbv7ScS3vTvWg,0.395,0.904,1.0,-6.631,82.926,26
Kamelot,Drum and Keys Solo - Live from the 013,6aEHCeqO16Y32MQZkHRHjv,0.382,0.844,8.0,-10.231,133.32,16
Kamelot,Here's to the Fall - Live from the 013,3RadENQ7G5Lf5DuZqz0hTz,0.216,0.333,10.0,-14.759,147.967,17
Kamelot,Forever - Live from the 013,7JInp1iqusiExn5ljKLuer,0.306,0.699,7.0,-8.067,81.603,20
Kamelot,Burns to Embrace - Live from the 013,5kZ5J29uwwXNrqqRztFCbU,0.354,0.835,7.0,-8.935,91.972,16
Kamelot,Liar Liar (Wasteland Monarchy) - Live from the 013,2qORhg62GVR5pKWJbrDMYh,0.186,0.882,5.0,-6.42,170.027,20
Kamelot,Ministrium (Shadow Key) - Live from the 013,68WIOKGK8Vknef7ekP8Zbz,0.182,0.653,3.0,-11.311,140.066,13
Kamelot,ザ・ミッション,2RIWNwNzePEqd9z4TjYueG,0.22,0.596,11.0,-12.475,171.946,1
Kamelot,ファントム・ディヴァイン(シャドウ・エンパイア),4OtKlHzJ8Ij938SVoxZ5aw,0.382,0.871,11.0,-6.374,173.039,1
Kamelot,レイヴンライト,4DrKNmFVR1rZt18SAOl5pJ,0.48,0.932,1.0,-6.905,120.031,1
Kamelot,アムニージアック,4MKpx9Ekwq1rmXdUlYkIES,0.465,0.925,1.0,-5.372,160.051,1
Kamelot,バーンズ・トゥ・エンブレイス,3KViYCp7B9EgvFdSqo9cU0,0.473,0.887,7.0,-6.157,90.023,1
Kamelot,イン・トワイライト・アワーズ,7nMjzHQE3zkESF8jPf7BtH,0.523,0.545,7.0,-6.789,134.92,1
Kamelot,ケブラー・スキン,1DEBZ8KNSojg0BFe7z5EJn,0.423,0.907,1.0,-4.612,163.985,1
Kamelot,スタティック,3bYcvnL60USwbumbLHgtqz,0.354,0.861,8.0,-5.087,177.928,0
Kamelot,マインドフォール・レメディ,1zZ53hYBcm3fHnK3UrWcRH,0.511,0.877,0.0,-6.164,135.988,1
Kamelot,ストーリーズ・アンハード,7FSeyjMU9XYjju494GHCG7,0.548,0.757,2.0,-6.635,121.46,0
Kamelot,ヴェスパータイン(マイ・クリムゾン・ブライド),17YlivUuKAyJAl1z6thexf,0.493,0.937,5.0,-4.072,104.995,1
Kamelot,ザ・プラウド・アンド・ザ・ブロークン,6tMbSWGItxsQ3gS5yfbCoh,0.397,0.874,3.0,-5.998,165.926,0
Kamelot,ミニストリアム(シャドウ・キー),0bSbMGKYusoTCTQZkrSReg,0.486,0.485,7.0,-12.714,139.942,0
Kamelot,エンジェル・オブ・リフラクション,6DdsOtIR8khjF1rwvqt9qR,0.481,0.955,3.0,-3.614,93.956,0
Kamelot,The Mission,5ceJAKkrBTR3q3Bl1Nrr4f,0.216,0.593,11.0,-12.475,172.052,12
Kamelot,Phantom Divine (Shadow Empire),4xac9B1nwVg50VOCONedBs,0.389,0.88,11.0,-6.41,173.014,24
Kamelot,RavenLight,7pMmDAL3kQCMEeuWTpoFmF,0.476,0.929,2.0,-7.008,120.046,15
Kamelot,Amnesiac,1AcIPECQXA5ASUxp7SOkSo,0.463,0.921,1.0,-5.457,160.047,14
Kamelot,Burns To Embrace,31H3cHlFWyb0XlTeB8ioQj,0.473,0.895,7.0,-6.243,90.061,14
Kamelot,In Twilight Hours,4ZyW2cEr5KvuOJ39VjZpm4,0.528,0.543,7.0,-6.825,134.98,19
Kamelot,Kevlar Skin,6jVmkQIvBASfDQBBsCnO6Y,0.43,0.892,1.0,-4.654,163.998,9
Kamelot,Static,67JAu6yymP71eqBVTCMbxj,0.349,0.851,8.0,-5.087,177.919,11
Kamelot,MindFall Remedy,0XL7ppkhsLm5F8iE1ZXl3w,0.522,0.883,0.0,-6.269,136.004,11
Kamelot,Stories Unheard,2pAUnb36pbHMYI2R6CLqFC,0.55,0.754,2.0,-6.635,121.498,9
Kamelot,Vespertine (My Crimson Bride),1Yn2Qx66PtD4nlOZYzdJjx,0.495,0.933,5.0,-4.176,104.981,22
Kamelot,The Proud And The Broken,2PEN2Mg3x1rX6HFDOK0DRd,0.391,0.881,3.0,-6.049,166.082,8
Kamelot,Ministrium (Shadow Key),0x1jeO9HZSunkhv1iImIBm,0.49,0.484,7.0,-12.757,140.003,7
Kamelot,The Mission,58LLkqtafLeFxbgE2G3o5B,0.196,0.576,11.0,-13.175,172.096,27
Kamelot,Phantom Divine (Shadow Empire),0MODPK7sWlWUvu3MErypH4,0.39,0.879,11.0,-6.467,173.02,39
Kamelot,Ravenlight,1NQpum32nNuROQt5oBE6f1,0.468,0.93,1.0,-7.076,120.022,32
Kamelot,Amnesiac,2dGmohYRuv3i26VBAJ94td,0.463,0.921,1.0,-5.475,159.922,31
Kamelot,Burns to Embrace,0EhlKdOGYpzYgETqVKnREN,0.473,0.887,7.0,-6.225,89.972,31
Kamelot,In Twilight Hours,4nbkRssQQe79M5T7SSMB6A,0.529,0.539,7.0,-6.903,134.945,34
Kamelot,Kevlar Skin,7GF90ECeO48NaUX8fi31KX,0.425,0.903,1.0,-4.682,163.985,25
Kamelot,Static,1cQNwPG2LcGHkmXJsPS8Yz,0.428,0.854,8.0,-5.13,88.959,26
Kamelot,Mindfall Remedy,7tN6tWItVwLC64x4zIM3am,0.512,0.884,0.0,-6.294,135.976,26
Kamelot,Stories Unheard,720sRts641ppkw3WO1HrzV,0.546,0.759,2.0,-6.724,121.446,24
Kamelot,Vespertine (My Crimson Bride),13XlwkbA040jTvcQGjiJKP,0.495,0.927,5.0,-4.872,104.968,38
Kamelot,The Proud and the Broken,4Pw1nAuoEmNN6BjG7YMGUF,0.391,0.874,3.0,-6.05,165.744,24
Kamelot,Ministrium (Shadow Key),194n9X5iPyfjxSEdxsLkL4,0.486,0.491,7.0,-12.824,139.986,21
Kamelot,The Mission,49zzbyqTVzdALziCy8L7Dn,0.263,0.591,11.0,-12.523,172.026,4
Kamelot,Phantom Divine (Shadow Empire),6S85SURW1FNxjuB7Gn5lEq,0.39,0.879,11.0,-6.467,173.02,9
Kamelot,RavenLight,3wnKNqNvPM6GjPdlr2Rq07,0.468,0.93,1.0,-7.076,120.022,5
Kamelot,Amnesiac,4Vblkfgwd1aWOi2ap5pzdw,0.463,0.921,1.0,-5.475,159.922,5
Kamelot,Burns To Embrace,2TYy5AxJmLaRThi5SI91Yt,0.473,0.887,7.0,-6.225,89.972,6
Kamelot,In Twilight Hours,5u211ad8BrLmDIBdSepp8M,0.529,0.539,7.0,-6.903,134.945,6
Kamelot,Kevlar Skin,5DYld4QomdJZ7vNoxxwwu6,0.425,0.903,1.0,-4.682,163.985,6
Kamelot,Static,3kTnCAzPleakqICNpDJ0kq,0.428,0.854,8.0,-5.13,88.959,4
Kamelot,MindFall Remedy,2BqIPQuLErAjKrIKIDvRNB,0.512,0.884,0.0,-6.294,135.976,4
Kamelot,Stories Unheard,1U8yps4DxbvW2IfuwIAZI5,0.546,0.759,2.0,-6.724,121.446,4
Kamelot,Vespertine (My Crimson Bride),7i9817DNJUuv3HUuc0LWDG,0.494,0.938,5.0,-4.153,104.986,7
Kamelot,The Proud And The Broken,33RbFAildN1j9qT58LeuKB,0.391,0.874,3.0,-6.05,165.744,4
Kamelot,Ministrium (Shadow Key),3viH0VAy79TO7GVdWa6BDT,0.486,0.491,7.0,-12.824,139.986,3
Kamelot,Phantom Divine (Shadow Empire) - Instrumental,5yNdSMqPRjtPkW5lhPhw7L,0.377,0.858,11.0,-7.663,173.038,3
Kamelot,RavenLight - Instrumental,0z1O3OanVXxTakTlWutAhv,0.406,0.914,1.0,-7.896,120.03,3
Kamelot,Amnesiac - Instrumental,0U20GLT4N5g5veiW84cy2C,0.456,0.934,1.0,-6.452,159.966,3
Kamelot,Burns To Embrace - Instrumental,5FKu6NNJuQAAF0nXwwldsn,0.382,0.892,11.0,-7.238,180.029,2
Kamelot,Kevlar Skin - Instrumental,1QnTZPp9piGMq9tmORNjL7,0.445,0.905,1.0,-5.248,163.972,2
Kamelot,The Proud And The Broken - Instrumental,53qA5B7zlj46BkRyvZ6dOr,0.183,0.872,1.0,-6.401,165.964,1
Kamelot,The Last Day Of Sunlight - Bonus Track,1bBWfnuL6X6KxioAoydhbv,0.439,0.914,5.0,-4.989,100.027,6
Kamelot,The Mission,3rjgzO7cjby4Ie9bot7iDz,0.196,0.576,11.0,-13.175,172.096,15
Kamelot,Phantom Divine (Shadow Empire),6vkHpqMHv8L4RbOXc8E8bd,0.39,0.879,11.0,-6.467,173.02,22
Kamelot,Ravenlight,3AgnAD5codey5deUOaVbub,0.468,0.93,1.0,-7.076,120.022,19
Kamelot,Amnesiac,4jM6JhYLX1drf9mNWzZyPq,0.463,0.921,1.0,-5.475,159.922,18
Kamelot,Burns to Embrace,5Y2VzsiinV4K9maf815Oc5,0.473,0.887,7.0,-6.225,89.972,19
Kamelot,In Twilight Hours,6uTt7ux9EZ3t2QNoUUkTvU,0.529,0.539,7.0,-6.903,134.945,20
Kamelot,Kevlar Skin,2g2QiypupiGwqxZkuf3aAa,0.425,0.903,1.0,-4.682,163.985,17
Kamelot,Static,0naIXXxSVt72CwbYOowhVA,0.428,0.854,8.0,-5.13,88.959,17
Kamelot,Mindfall Remedy,5DL3kQ7vzyMQChHohTWerP,0.512,0.884,0.0,-6.294,135.976,17
Kamelot,Stories Unheard,166IbK8OXOAPN7B18DVz4S,0.546,0.759,2.0,-6.724,121.446,16
Kamelot,Vespertine (My Crimson Bride),6JghvGL8W9DvPndeR2J6M0,0.495,0.927,5.0,-4.872,104.968,20
Kamelot,The Proud and the Broken,5ldki6k82qg6T9QC4NJH33,0.391,0.874,3.0,-6.05,165.744,16
Kamelot,Ministrium (Shadow Key),0WX8dRjJ7aHfU24CSdvAu8,0.486,0.491,7.0,-12.824,139.986,13
Kamelot,Phantom Divine (Shadow Empire) (Instrumental Version),4Y9HP3X41rf1BOmnI0jFYW,0.377,0.858,11.0,-7.663,173.038,14
Kamelot,Ravenlight (Instrumental Version),1hpJ3wTAaE3a8VGBOKVmSO,0.406,0.914,1.0,-7.896,120.03,13
Kamelot,Amnesiac (Instrumental Version),2MEs9XlCx8EtjMzMSK4YzE,0.456,0.934,1.0,-6.452,159.966,12
Kamelot,Burns to Embrace (Instrumental Version),7clC4Hn2uk8VqwKjigBz4r,0.382,0.892,11.0,-7.238,180.029,11
Kamelot,Kevlar Skin (Instrumental Version),4xqtaOmsqT0IetnWtexfp9,0.445,0.905,1.0,-5.248,163.972,11
Kamelot,The Proud and the Broken (Instrumental Version),4zEcWl7P72fdoKww7zVgz5,0.183,0.872,1.0,-6.401,165.964,11
Kamelot,The Last Day of Sunlight (Bonus),0sqJ15Kv4L2D2JhkTx24bv,0.439,0.914,5.0,-4.989,100.027,20
Kamelot,Fallen Star,2omoS4QIEAXwTUtv3hWyhK,0.516,0.959,8.0,-5.934,119.991,14
Kamelot,Insomnia,7hY6ftVjbopZ7nZV0LgxZ5,0.519,0.936,6.0,-4.192,133.96,19
Kamelot,Citizen Zero,4wTy8ANScD8zBaKHnNI7oN,0.516,0.933,8.0,-4.566,92.016,10
Kamelot,Veil Of Elysium,58VM4IJ2KKic42otwsgZyk,0.389,0.958,7.0,-4.043,166.072,20
Kamelot,Under Grey Skies,0wfXMyqVlDf3BUxDiah2cD,0.465,0.564,3.0,-7.725,96.005,24
Kamelot,My Therapy,1IDyKUPXmE7GUIdONiuI5C,0.458,0.951,7.0,-4.953,140.03,11
Kamelot,Ecclesia,2nllLSapOzFjWaMxjsP9hP,0.183,0.253,5.0,-17.387,85.271,6
Kamelot,End Of Innocence,45g1JmRotnNywNuOlvq9IO,0.354,0.978,10.0,-4.658,194.864,13
Kamelot,Beautiful Apocalypse,1V3pGGjf5D3rbxnjChZUgP,0.49,0.963,8.0,-5.141,99.996,9
Kamelot,Liar Liar (Wasteland Monarchy),25oQ5VxDNUNcJOmbNaUceQ,0.34,0.949,5.0,-4.722,169.946,28
Kamelot,Here's To The Fall,2r1GC0QRxjIHCn6Fxb4tYM,0.171,0.316,10.0,-12.021,150.762,10
Kamelot,Revolution,4jdjddwZaJIFozYwjer492,0.257,0.955,10.0,-5.821,166.006,10
Kamelot,Haven,3RWNM0cTebzYr1WaR3UsYw,0.376,0.471,8.0,-13.002,74.967,7
Kamelot,End Of Innocence - Piano Version,1n1C0uytEOE6IeL0I4RAnm,0.397,0.257,7.0,-11.343,78.682,7
Kamelot,Veil Of Elysium - Acouctic Version,5QmcwnUbRD0fwPJ8AyGLIz,0.506,0.275,11.0,-12.76,73.853,8
Kamelot,Fallen Star - Orchestral Version,4XOy7nNauKXXXBsFvOGhB5,0.47,0.576,0.0,-10.648,120.0,4
Kamelot,Here's To The Fall - Orchestral Version,4dcBQujBVA5EPUVjC4ZU5E,0.2,0.261,10.0,-12.599,153.514,3
Kamelot,My Therapy - Orchestral Version,3CRcaSkOrU6kw3S5CJbqM1,0.443,0.524,11.0,-11.142,139.979,2
Kamelot,Fallen Star - Instrumental,57xeu948XxYewJIeOc7pbT,0.537,0.94,8.0,-6.921,120.009,2
Kamelot,Insomnia - Instrumental,0ll9AItsWaxEPX6GWdP0C2,0.52,0.909,1.0,-4.69,133.964,3
Kamelot,Citizen Zero - Instrumental,0xjghia1NDXZQRCs9YPlV3,0.497,0.914,8.0,-5.244,92.003,2
Kamelot,Veil Of Elysium - Instrumental,1oOgocdXPTOMx3fzEvPvrQ,0.434,0.949,7.0,-4.62,165.976,2
Kamelot,Under Grey Skies - Instrumental,6uKbJobR9F1d9ZBnM8o53T,0.521,0.477,0.0,-9.371,95.974,2
Kamelot,My Therapy - Instrumental,0rf1JQLGMaSi7hpZqdKfZD,0.487,0.958,11.0,-5.474,140.056,2
Kamelot,End Of Innocence - Instrumental,3wAPDSCYTi7hplYWXilV04,0.364,0.975,1.0,-5.531,195.002,2
Kamelot,Beautiful Apocalypse - Instrumental,5phmIfiFB5Id6l70sgzErQ,0.513,0.942,7.0,-6.088,100.01,1
Kamelot,Liar Liar (Wasteland Monarchy) - Instrumental,3IOTn3wryxHQ0nDV1bbW2r,0.405,0.949,5.0,-5.212,170.033,2
Kamelot,Revolution - Instrumental,6qKjibI4P8fZ2AKaFGlSUD,0.479,0.938,10.0,-6.876,165.974,1
Kamelot,Fallen Star,3Acbe8rblL9Hs6djyGL06y,0.517,0.963,8.0,-5.88,119.994,1
Kamelot,Insomnia,7uBS2ozpzW1j7C4OqjlHmc,0.529,0.931,1.0,-4.174,133.97,2
Kamelot,Citizen Zero,6IMHi1xOfjOPx07cyBPt6M,0.516,0.933,8.0,-4.566,92.016,0
Kamelot,Veil Of Elysium,4zvK6HdzJAAUheBRXdq4XM,0.389,0.957,7.0,-3.961,165.983,2
Kamelot,Under Grey Skies,4HQh5ag2NeZlEVW7CB9E6i,0.459,0.549,3.0,-7.753,95.949,1
Kamelot,My Therapy,37SesVMAqUgIPcm3o9fQE6,0.463,0.955,7.0,-4.965,140.044,1
Kamelot,Ecclesia,0x6AS233TXUQmJa5V4ASu2,0.16,0.268,10.0,-17.409,80.07,0
Kamelot,End Of Innocence,4dqtjUnSRLq9oUFcGYQ8bN,0.352,0.98,10.0,-4.629,194.898,1
Kamelot,Beautiful Apocalypse,3x2rQ0FB5K3ZSlcGMKiPX9,0.49,0.963,8.0,-5.141,99.996,1
Kamelot,Liar Liar (Wasteland Monarchy),3UkLmumQTyFp3ToSiaT9cB,0.347,0.95,5.0,-4.723,170.021,6
Kamelot,Here's To The Fall,2msZeRvrJG0Va1OzLutFX9,0.135,0.326,10.0,-11.892,82.634,1
